OID_COUSUB_22|GEOID_COUSUB_22|NAMELSAD_COUSUB_22|AREALAND_COUSUB_22|AREAWATER_COUSUB_22|MTFCC_COUSUB_22|CLASSFP_COUSUB_22|FUNCSTAT_COUSUB_22|OID_TRACT_22|GEOID_TRACT_22|NAMELSAD_TRACT_22|AREALAND_TRACT_22|AREAWATER_TRACT_22|MTFCC_TRACT_22|FUNCSTAT_TRACT_22|AREALAND_PART|AREAWATER_PART
27690350008838|0918048900|Montville town|108276505|5717209|G4040|T1|A|20790350078902|09180695202|Census Tract 6952.02|45002992|2153472|G5020|S|45002992|2153472
27690350008838|0918048900|Montville town|108276505|5717209|G4040|T1|A|207903716549270|09180870501|Census Tract 8705.01|13469015|988231|G5020|S|13469015|988231
27690350008838|0918048900|Montville town|108276505|5717209|G4040|T1|A|207903716549268|09180870502|Census Tract 8705.02|8178265|1762802|G5020|S|8178265|1762802
27690350008839|0918052350|New London town|14521396|12907225|G4040|T5|C|20790350078928|09180690300|Census Tract 6903|3685975|0|G5020|S|3685975|0
27690350008839|0918052350|New London town|14521396|12907225|G4040|T5|C|20790350078936|09180690400|Census Tract 6904|489965|0|G5020|S|489965|0
27690350008839|0918052350|New London town|14521396|12907225|G4040|T5|C|20790350078944|09180690500|Census Tract 6905|971222|394888|G5020|S|971222|394888
27690350008839|0918052350|New London town|14521396|12907225|G4040|T5|C|20790350078954|09180690700|Census Tract 6907|1009236|952856|G5020|S|1009236|952856
27690350008839|0918052350|New London town|14521396|12907225|G4040|T5|C|20790350078962|09180690800|Census Tract 6908|1237563|0|G5020|S|1237563|0
27690350008839|0918052350|New London town|14521396|12907225|G4040|T5|C|20790350078970|09180690900|Census Tract 6909|3229935|10220075|G5020|S|3229935|10220075
27690350008839|0918052350|New London town|14521396|12907225|G4040|T5|C|207903716549351|09180870300|Census Tract 8703|3897500|1339406|G5020|S|3897500|1339406
27690350008840|0918055500|North Stonington town|140501875|1868223|G4040|T1|A|20790350078977|09180707100|Census Tract 7071|140501875|1868223|G5020|S|140501875|1868223
27690350008841|0918056270|Norwich town|72680186|3483833|G4040|T5|C|20790350078987|09180696100|Census Tract 6961|8291306|522413|G5020|S|8291306|522413
27690350008841|0918056270|Norwich town|72680186|3483833|G4040|T5|C|20790350078996|09180696200|Census Tract 6962|27348330|454438|G5020|S|27348330|454438
27690350008841|0918056270|Norwich town|72680186|3483833|G4040|T5|C|20790350079004|09180696300|Census Tract 6963|9058911|430813|G5020|S|9058911|430813
27690350008841|0918056270|Norwich town|72680186|3483833|G4040|T5|C|2079015503908073|09180696401|Census Tract 6964.01|5272209|376909|G5020|S|5272209|376909
27690350008841|0918056270|Norwich town|72680186|3483833|G4040|T5|C|20790350079020|09180696500|Census Tract 6965|2823338|99898|G5020|S|2823338|99898
27690350008841|0918056270|Norwich town|72680186|3483833|G4040|T5|C|20790350079027|09180696600|Census Tract 6966|7834653|31747|G5020|S|7834653|31747
27690350008841|0918056270|Norwich town|72680186|3483833|G4040|T5|C|2079015503908088|09180696701|Census Tract 6967.01|5188295|688495|G5020|S|5188295|688495
27690350008841|0918056270|Norwich town|72680186|3483833|G4040|T5|C|20790350079045|09180696800|Census Tract 6968|1155658|99400|G5020|S|1155658|99400
27690350008841|0918056270|Norwich town|72680186|3483833|G4040|T5|C|20790350079054|09180697000|Census Tract 6970|5707486|779720|G5020|S|5707486|779720
27690350008843|0918062150|Preston town|79848697|2360639|G4040|T1|A|20790350079080|09180700100|Census Tract 7001|79848697|2360639|G5020|S|79848697|2360639
27690350008844|0918066210|Salem town|74924895|2172864|G4040|T1|A|20790350079089|09180715100|Census Tract 7151|74924895|2172864|G5020|S|74924895|2172864
27690350008845|0918071670|Sprague town|34296090|1491928|G4040|T1|A|20790350079098|09180711100|Census Tract 7111|34296090|1491928|G5020|S|34296090|1491928
27690350008846|0918073770|Stonington town|100075603|29643941|G4040|T1|A|207903716549345|09180705101|Census Tract 7051.01|15545496|4226447|G5020|S|15545496|4226447
27690350008846|0918073770|Stonington town|100075603|29643941|G4040|T1|A|207903716549281|09180705102|Census Tract 7051.02|11011936|0|G5020|S|11011936|0
27690350008846|0918073770|Stonington town|100075603|29643941|G4040|T1|A|20790350079116|09180705200|Census Tract 7052|22468431|12586485|G5020|S|22468431|12586485
27690350008846|0918073770|Stonington town|100075603|29643941|G4040|T1|A|20790350079122|09180705300|Census Tract 7053|11356301|12437882|G5020|S|11356301|12437882
27690350008846|0918073770|Stonington town|100075603|29643941|G4040|T1|A|20790350079129|09180705400|Census Tract 7054|39693439|393127|G5020|S|39693439|393127
27690350008848|0918080280|Waterford town|85122385|30723961|G4040|T1|A|20790350079144|09180693300|Census Tract 6933|17867348|12274617|G5020|S|17867348|12274617
27690350008848|0918080280|Waterford town|85122385|30723961|G4040|T1|A|20790350079152|09180693400|Census Tract 6934|8004869|152957|G5020|S|8004869|152957
27690350008848|0918080280|Waterford town|85122385|30723961|G4040|T1|A|20790350079160|09180693500|Census Tract 6935|13079902|15354183|G5020|S|13079902|15354183
27690350008848|0918080280|Waterford town|85122385|30723961|G4040|T1|A|20790350079168|09180693600|Census Tract 6936|11212514|1612801|G5020|S|11212514|1612801
27690350008848|0918080280|Waterford town|85122385|30723961|G4040|T1|A|20790350079176|09180693700|Census Tract 6937|34957752|1329403|G5020|S|34957752|1329403
27690344313325|0918086790|Windham town|69533872|2148923|G4040|T1|A|20790344430506|09180800300|Census Tract 8003|4333066|41620|G5020|S|4333066|41620
27690344313325|0918086790|Windham town|69533872|2148923|G4040|T1|A|20790344430459|09180800400|Census Tract 8004|5893651|6408|G5020|S|5893651|6408
27690344313325|0918086790|Windham town|69533872|2148923|G4040|T1|A|2079015506701949|09180800501|Census Tract 8005.01|13626092|807244|G5020|S|13626092|807244
27690344313325|0918086790|Windham town|69533872|2148923|G4040|T1|A|2079015506699031|09180800502|Census Tract 8005.02|42427996|1124985|G5020|S|42427996|1124985
27690344313325|0918086790|Windham town|69533872|2148923|G4040|T1|A|20790344432827|09180800600|Census Tract 8006|1456494|153517|G5020|S|1456494|153517
27690344313325|0918086790|Windham town|69533872|2148923|G4040|T1|A|20790344431752|09180800700|Census Tract 8007|1796573|15149|G5020|S|1796573|15149
27690697821288|0919000000|County subdivisions not defined|0|71830560|G4040|Z9|F|20790698077763|09190990000|Census Tract 9900|0|194005248|G5020|S|0|71830560
27690697821302|0919004720|Bethel town|43918190|156161|G4040|T1|A|20790698077765|09190200100|Census Tract 2001|5056815|0|G5020|S|5056815|0
27690697821302|0919004720|Bethel town|43918190|156161|G4040|T1|A|20790698077769|09190200200|Census Tract 2002|5619062|0|G5020|S|5619062|0
27690697821302|0919004720|Bethel town|43918190|156161|G4040|T1|A|20790698077766|09190200301|Census Tract 2003.01|9898015|0|G5020|S|9898015|0
27690697821302|0919004720|Bethel town|43918190|156161|G4040|T1|A|20790698077767|09190200302|Census Tract 2003.02|23344298|156161|G5020|S|23344298|156161
27690347493838|0919008210|Bridgewater town|42478578|2360514|G4040|T1|A|20790347531504|09190250100|Census Tract 2501|42478578|2360514|G5020|S|42478578|2360514
27690697821304|0919008980|Brookfield town|51115716|1541624|G4040|T1|A|20790698077840|09190205100|Census Tract 2051|9556780|518305|G5020|S|9556780|518305
27690697821304|0919008980|Brookfield town|51115716|1541624|G4040|T1|A|20790698077842|09190205200|Census Tract 2052|24935139|1023319|G5020|S|24935139|1023319
27690697821304|0919008980|Brookfield town|51115716|1541624|G4040|T1|A|20790698077843|09190205300|Census Tract 2053|16623797|0|G5020|S|16623797|0
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|2079015672789730|09190210101|Census Tract 2101.01|695595|0|G5020|S|695595|0
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|2079015672789455|09190210102|Census Tract 2101.02|612603|0|G5020|S|612603|0
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|2079015672789453|09190210201|Census Tract 2102.01|1188243|0|G5020|S|1188243|0
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|2079015672789444|09190210202|Census Tract 2102.02|1191359|0|G5020|S|1191359|0
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|20790698077847|09190210300|Census Tract 2103|2665744|0|G5020|S|2665744|0
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|2079015672789457|09190210401|Census Tract 2104.01|1886187|0|G5020|S|1886187|0
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|2079015672789754|09190210402|Census Tract 2104.02|5611963|0|G5020|S|5611963|0
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|2079015672789750|09190210501|Census Tract 2105.01|18673407|457312|G5020|S|18673407|457312
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|2079015672789337|09190210502|Census Tract 2105.02|14728981|229663|G5020|S|14728981|229663
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|20790698077853|09190210600|Census Tract 2106|2634253|0|G5020|S|2634253|0
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|207903716542055|09190210701|Census Tract 2107.01|1247003|0|G5020|S|1247003|0
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|207903716542054|09190210702|Census Tract 2107.02|1307752|0|G5020|S|1307752|0
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|20790698077856|09190210800|Census Tract 2108|16290361|1183857|G5020|S|16290361|1183857
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|20790698077857|09190210900|Census Tract 2109|12781488|185296|G5020|S|12781488|185296
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|20790698077861|09190211000|Census Tract 2110|7080028|787556|G5020|S|7080028|787556
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|20790698077862|09190211100|Census Tract 2111|1544744|0|G5020|S|1544744|0
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|2079015672789673|09190211201|Census Tract 2112.01|2279434|76368|G5020|S|2279434|76368
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|2079015672789441|09190211202|Census Tract 2112.02|4285574|2066051|G5020|S|4285574|2066051
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|20790698077865|09190211300|Census Tract 2113|4889025|472691|G5020|S|4889025|472691
27690697821306|0919018500|Danbury town|108855295|5807119|G4040|T5|C|20790698077866|09190211400|Census Tract 2114|7261551|348325|G5020|S|7261551|348325
27690697821307|0919018850|Darien town|32774485|28026885|G4040|T1|A|20790698077875|09190030100|Census Tract 301|11129324|27900|G5020|S|11129324|27900
27690697821307|0919018850|Darien town|32774485|28026885|G4040|T1|A|20790698077876|09190030200|Census Tract 302|4379861|45814|G5020|S|4379861|45814
27690697821307|0919018850|Darien town|32774485|28026885|G4040|T1|A|20790698077869|09190030300|Census Tract 303|8427195|5570784|G5020|S|8427195|5570784
27690697821307|0919018850|Darien town|32774485|28026885|G4040|T1|A|20790698077877|09190030400|Census Tract 304|3391739|0|G5020|S|3391739|0
27690697821307|0919018850|Darien town|32774485|28026885|G4040|T1|A|20790698077879|09190030500|Census Tract 305|5446366|5422|G5020|S|5446366|5422
27690697821307|0919018850|Darien town|32774485|28026885|G4040|T1|A|20790698077763|09190990000|Census Tract 9900|0|194005248|G5020|S|0|22376965
27690697821316|0919033620|Greenwich town|123597678|50732031|G4040|T1|A|20790698077904|09190010101|Census Tract 101.01|32765658|217746|G5020|S|32765658|217746
27690697821316|0919033620|Greenwich town|123597678|50732031|G4040|T1|A|20790698077906|09190010102|Census Tract 101.02|32619575|1449252|G5020|S|32619575|1449252
27690697821316|0919033620|Greenwich town|123597678|50732031|G4040|T1|A|20790698077907|09190010201|Census Tract 102.01|11255057|140761|G5020|S|11255057|140761
27690697821316|0919033620|Greenwich town|123597678|50732031|G4040|T1|A|20790698077908|09190010202|Census Tract 102.02|9845917|135916|G5020|S|9845917|135916
27690697821316|0919033620|Greenwich town|123597678|50732031|G4040|T1|A|20790698077910|09190010300|Census Tract 103|9636411|37010|G5020|S|9636411|37010
27690697821316|0919033620|Greenwich town|123597678|50732031|G4040|T1|A|20790698077911|09190010400|Census Tract 104|2699580|38416|G5020|S|2699580|38416
27690697821316|0919033620|Greenwich town|123597678|50732031|G4040|T1|A|20790698077913|09190010500|Census Tract 105|1916409|11507|G5020|S|1916409|11507
27690697821316|0919033620|Greenwich town|123597678|50732031|G4040|T1|A|20790698077914|09190010600|Census Tract 106|883179|0|G5020|S|883179|0
27690697821316|0919033620|Greenwich town|123597678|50732031|G4040|T1|A|20790698077915|09190010700|Census Tract 107|1855240|87317|G5020|S|1855240|87317
27690697821316|0919033620|Greenwich town|123597678|50732031|G4040|T1|A|20790698077916|09190010800|Census Tract 108|1857937|204390|G5020|S|1857937|204390
27690697821316|0919033620|Greenwich town|123597678|50732031|G4040|T1|A|20790698077918|09190010900|Census Tract 109|2595072|102736|G5020|S|2595072|102736
27690697821316|0919033620|Greenwich town|123597678|50732031|G4040|T1|A|20790698077873|09190011000|Census Tract 110|4473567|3841129|G5020|S|4473567|3841129
27690697821316|0919033620|Greenwich town|123597678|50732031|G4040|T1|A|20790698077919|09190011100|Census Tract 111|4370719|1985027|G5020|S|4370719|1985027
27690697821316|0919033620|Greenwich town|123597678|50732031|G4040|T1|A|20790698077920|09190011200|Census Tract 112|4903702|5042758|G5020|S|4903702|5042758
27690697821316|0919033620|Greenwich town|123597678|50732031|G4040|T1|A|20790698077922|09190011300|Census Tract 113|1919655|6714176|G5020|S|1919655|6714176
27690697821316|0919033620|Greenwich town|123597678|50732031|G4040|T1|A|20790698077763|09190990000|Census Tract 9900|0|194005248|G5020|S|0|30723890
27690697821319|0919050580|New Canaan town|57484080|851635|G4040|T1|A|2079015672789332|09190035101|Census Tract 351.01|2200629|14027|G5020|S|2200629|14027
27690697821319|0919050580|New Canaan town|57484080|851635|G4040|T1|A|2079015672789320|09190035102|Census Tract 351.02|4346949|115|G5020|S|4346949|115
27690697821319|0919050580|New Canaan town|57484080|851635|G4040|T1|A|20790698077932|09190035200|Census Tract 352|17400725|508352|G5020|S|17400725|508352
27690697821319|0919050580|New Canaan town|57484080|851635|G4040|T1|A|20790698077872|09190035300|Census Tract 353|13444758|46232|G5020|S|13444758|46232
27690697821319|0919050580|New Canaan town|57484080|851635|G4040|T1|A|20790698077934|09190035400|Census Tract 354|20091019|282909|G5020|S|20091019|282909
27690697821321|0919050860|New Fairfield town|52889968|12149364|G4040|T1|A|20790698077935|09190220100|Census Tract 2201|10988039|339111|G5020|S|10988039|339111
27690697821321|0919050860|New Fairfield town|52889968|12149364|G4040|T1|A|20790698077936|09190220200|Census Tract 2202|30724448|506361|G5020|S|30724448|506361
27690697821321|0919050860|New Fairfield town|52889968|12149364|G4040|T1|A|20790698077867|09190220300|Census Tract 2203|11177481|11303892|G5020|S|11177481|11303892
27690347493853|0919052630|New Milford town|159446315|5617318|G4040|T1|A|20790347532397|09190253100|Census Tract 2531|5075728|0|G5020|S|5075728|0
27690347493853|0919052630|New Milford town|159446315|5617318|G4040|T1|A|20790347531852|09190253200|Census Tract 2532|30930437|293150|G5020|S|30930437|293150
27690347493853|0919052630|New Milford town|159446315|5617318|G4040|T1|A|20790347531526|09190253400|Census Tract 2534|37277698|4122562|G5020|S|37277698|4122562
27690347493853|0919052630|New Milford town|159446315|5617318|G4040|T1|A|20790347532370|09190253500|Census Tract 2535|68802186|529044|G5020|S|68802186|529044
27690347493853|0919052630|New Milford town|159446315|5617318|G4040|T1|A|2079015672492056|09190425700|Census Tract 4257|17360266|672562|G5020|S|17360266|672562
27690697821323|0919052980|Newtown town|148996255|3653731|G4040|T1|A|20790698077938|09190230100|Census Tract 2301|40190698|1650366|G5020|S|40190698|1650366
27690697821323|0919052980|Newtown town|148996255|3653731|G4040|T1|A|20790698077942|09190230200|Census Tract 2302|5967206|0|G5020|S|5967206|0
27690697821323|0919052980|Newtown town|148996255|3653731|G4040|T1|A|20790698077939|09190230300|Census Tract 2303|20675071|527819|G5020|S|20675071|527819
27690697821323|0919052980|Newtown town|148996255|3653731|G4040|T1|A|20790698077940|09190230400|Census Tract 2304|35422556|58143|G5020|S|35422556|58143
27690697821323|0919052980|Newtown town|148996255|3653731|G4040|T1|A|207903716542006|09190230501|Census Tract 2305.01|20289755|1287504|G5020|S|20289755|1287504
27690697821323|0919052980|Newtown town|148996255|3653731|G4040|T1|A|207903716541992|09190230502|Census Tract 2305.02|26450969|129899|G5020|S|26450969|129899
27690697821325|0919056060|Norwalk town|59275233|34928558|G4040|T5|C|20790698077943|09190042500|Census Tract 425|6252677|38740|G5020|S|6252677|38740
27690697821325|0919056060|Norwalk town|59275233|34928558|G4040|T5|C|20790698077944|09190042600|Census Tract 426|2941030|0|G5020|S|2941030|0
27690697821325|0919056060|Norwalk town|59275233|34928558|G4040|T5|C|20790698077946|09190042700|Census Tract 427|4107178|43237|G5020|S|4107178|43237
27690697821325|0919056060|Norwalk town|59275233|34928558|G4040|T5|C|20790698077947|09190042800|Census Tract 428|2440480|20942|G5020|S|2440480|20942
27690697821325|0919056060|Norwalk town|59275233|34928558|G4040|T5|C|20790698077948|09190042900|Census Tract 429|3940799|6271|G5020|S|3940799|6271
27690697821325|0919056060|Norwalk town|59275233|34928558|G4040|T5|C|20790698077950|09190043000|Census Tract 430|3028521|37313|G5020|S|3028521|37313
27690697821325|0919056060|Norwalk town|59275233|34928558|G4040|T5|C|20790698077951|09190043100|Census Tract 431|6652728|58522|G5020|S|6652728|58522
27690697821325|0919056060|Norwalk town|59275233|34928558|G4040|T5|C|20790698077952|09190043200|Census Tract 432|2769528|11056|G5020|S|2769528|11056
27690697821325|0919056060|Norwalk town|59275233|34928558|G4040|T5|C|20790698077954|09190043300|Census Tract 433|1229595|31379|G5020|S|1229595|31379
27690697821325|0919056060|Norwalk town|59275233|34928558|G4040|T5|C|20790698077955|09190043400|Census Tract 434|1358476|0|G5020|S|1358476|0
27690697821325|0919056060|Norwalk town|59275233|34928558|G4040|T5|C|20790698077957|09190043500|Census Tract 435|1837184|0|G5020|S|1837184|0
27690697821325|0919056060|Norwalk town|59275233|34928558|G4040|T5|C|20790698077958|09190043600|Census Tract 436|1451065|62914|G5020|S|1451065|62914
27690697821325|0919056060|Norwalk town|59275233|34928558|G4040|T5|C|20790698077959|09190043700|Census Tract 437|1186979|66141|G5020|S|1186979|66141
27690697821325|0919056060|Norwalk town|59275233|34928558|G4040|T5|C|20790698077961|09190043800|Census Tract 438|1944742|0|G5020|S|1944742|0
27690697821325|0919056060|Norwalk town|59275233|34928558|G4040|T5|C|20790698077962|09190043900|Census Tract 439|3443730|11403|G5020|S|3443730|11403
27690697821325|0919056060|Norwalk town|59275233|34928558|G4040|T5|C|20790698077963|09190044000|Census Tract 440|1207845|0|G5020|S|1207845|0
27690697821325|0919056060|Norwalk town|59275233|34928558|G4040|T5|C|20790698077965|09190044100|Census Tract 441|956680|194115|G5020|S|956680|194115
27690697821325|0919056060|Norwalk town|59275233|34928558|G4040|T5|C|20790698077966|09190044200|Census Tract 442|1444752|309287|G5020|S|1444752|309287
27690697821325|0919056060|Norwalk town|59275233|34928558|G4040|T5|C|20790698077967|09190044300|Census Tract 443|3883905|1198786|G5020|S|3883905|1198786
27690697821325|0919056060|Norwalk town|59275233|34928558|G4040|T5|C|20790698077969|09190044400|Census Tract 444|2650232|10614309|G5020|S|2650232|10614309
27690697821325|0919056060|Norwalk town|59275233|34928558|G4040|T5|C|20790698077970|09190044500|Census Tract 445|1287342|0|G5020|S|1287342|0
27690697821325|0919056060|Norwalk town|59275233|34928558|G4040|T5|C|20790698077971|09190044600|Census Tract 446|3259765|2028523|G5020|S|3259765|2028523
27690697821325|0919056060|Norwalk town|59275233|34928558|G4040|T5|C|20790698077763|09190990000|Census Tract 9900|0|194005248|G5020|S|0|20195620
27690697821326|0919063480|Redding town|81527153|1406606|G4040|T1|A|20790698077973|09190240100|Census Tract 2401|34396263|224740|G5020|S|34396263|224740
27690697821326|0919063480|Redding town|81527153|1406606|G4040|T1|A|20790698077974|09190240200|Census Tract 2402|47130890|1181866|G5020|S|47130890|1181866
27690697821328|0919063970|Ridgefield town|89355361|1289098|G4040|T1|A|20790698077976|09190245100|Census Tract 2451|10354901|171931|G5020|S|10354901|171931
27690697821328|0919063970|Ridgefield town|89355361|1289098|G4040|T1|A|20790698077977|09190245200|Census Tract 2452|18979941|455830|G5020|S|18979941|455830
27690697821328|0919063970|Ridgefield town|89355361|1289098|G4040|T1|A|20790698077978|09190245300|Census Tract 2453|13656451|81428|G5020|S|13656451|81428
27690697821328|0919063970|Ridgefield town|89355361|1289098|G4040|T1|A|20790698077980|09190245400|Census Tract 2454|12763582|25832|G5020|S|12763582|25832
27690697821328|0919063970|Ridgefield town|89355361|1289098|G4040|T1|A|20790698077981|09190245500|Census Tract 2455|7574107|0|G5020|S|7574107|0
27690697821328|0919063970|Ridgefield town|89355361|1289098|G4040|T1|A|20790698077982|09190245600|Census Tract 2456|26026379|554077|G5020|S|26026379|554077
27690697821331|0919068310|Sherman town|56757602|3967080|G4040|T1|A|20790698077994|09190257100|Census Tract 2571|56757602|3967080|G5020|S|56757602|3967080
27690697821333|0919073070|Stamford town|97428717|37325590|G4040|T5|C|2079015672789534|09190020101|Census Tract 201.01|309714|0|G5020|S|309714|0
27690697821333|0919073070|Stamford town|97428717|37325590|G4040|T5|C|2079015672789740|09190020102|Census Tract 201.02|638356|0|G5020|S|638356|0
27690697821333|0919073070|Stamford town|97428717|37325590|G4040|T5|C|20790698077997|09190020200|Census Tract 202|19346004|743384|G5020|S|19346004|743384
27690697821333|0919073070|Stamford town|97428717|37325590|G4040|T5|C|2079019640548242|09190020301|Census Tract 203.01|11795062|765749|G5020|S|11795062|765749
27690697821333|0919073070|Stamford town|97428717|37325590|G4040|T5|C|2079019640548239|09190020302|Census Tract 203.02|7879420|102459|G5020|S|7879420|102459
27690697821333|0919073070|Stamford town|97428717|37325590|G4040|T5|C|20790698078000|09190020400|Census Tract 204|9354092|401020|G5020|S|9354092|401020
27690697821333|0919073070|Stamford town|97428717|37325590|G4040|T5|C|20790698078001|09190020500|Census Tract 205|9236479|32460|G5020|S|9236479|32460
27690697821333|0919073070|Stamford town|97428717|37325590|G4040|T5|C|20790698078002|09190020600|Census Tract 206|3409879|11069|G5020|S|3409879|11069
27690697821333|0919073070|Stamford town|97428717|37325590|G4040|T5|C|20790698078004|09190020700|Census Tract 207|5804965|55870|G5020|S|5804965|55870
27690697821333|0919073070|Stamford town|97428717|37325590|G4040|T5|C|20790698078005|09190020800|Census Tract 208|2308451|0|G5020|S|2308451|0
27690697821333|0919073070|Stamford town|97428717|37325590|G4040|T5|C|20790698078006|09190020900|Census Tract 209|1640220|0|G5020|S|1640220|0
27690697821333|0919073070|Stamford town|97428717|37325590|G4040|T5|C|20790698078008|09190021000|Census Tract 210|1976607|0|G5020|S|1976607|0
27690697821333|0919073070|Stamford town|97428717|37325590|G4040|T5|C|20790698078009|09190021100|Census Tract 211|1858959|0|G5020|S|1858959|0
27690697821333|0919073070|Stamford town|97428717|37325590|G4040|T5|C|20790698078010|09190021200|Census Tract 212|2399974|0|G5020|S|2399974|0
27690697821333|0919073070|Stamford town|97428717|37325590|G4040|T5|C|20790698078012|09190021300|Census Tract 213|2287341|0|G5020|S|2287341|0
27690697821333|0919073070|Stamford town|97428717|37325590|G4040|T5|C|2079015672789464|09190021401|Census Tract 214.01|543685|0|G5020|S|543685|0
27690697821333|0919073070|Stamford town|97428717|37325590|G4040|T5|C|2079015672789515|09190021402|Census Tract 214.02|1120632|0|G5020|S|1120632|0
27690697821333|0919073070|Stamford town|97428717|37325590|G4040|T5|C|2079015672789600|09190021501|Census Tract 215.01|397807|0|G5020|S|397807|0
27690697821333|0919073070|Stamford town|97428717|37325590|G4040|T5|C|2079015672789422|09190021502|Census Tract 215.02|346295|0|G5020|S|346295|0
27690697821333|0919073070|Stamford town|97428717|37325590|G4040|T5|C|2079015672789517|09190021601|Census Tract 216.01|459686|0|G5020|S|459686|0
27690697821333|0919073070|Stamford town|97428717|37325590|G4040|T5|C|2079015672789346|09190021602|Census Tract 216.02|324994|0|G5020|S|324994|0
27690697821333|0919073070|Stamford town|97428717|37325590|G4040|T5|C|2079015672789344|09190021701|Census Tract 217.01|259960|0|G5020|S|259960|0
27690697821333|0919073070|Stamford town|97428717|37325590|G4040|T5|C|2079015672789537|09190021702|Census Tract 217.02|505499|0|G5020|S|505499|0
27690697821333|0919073070|Stamford town|97428717|37325590|G4040|T5|C|20790698078014|09190021801|Census Tract 218.01|1033438|0|G5020|S|1033438|0
27690697821333|0919073070|Stamford town|97428717|37325590|G4040|T5|C|20790698078019|09190021802|Census Tract 218.02|1397378|0|G5020|S|1397378|0
27690697821333|0919073070|Stamford town|97428717|37325590|G4040|T5|C|20790698078022|09190021900|Census Tract 219|2155427|2385113|G5020|S|2155427|2385113
27690697821333|0919073070|Stamford town|97428717|37325590|G4040|T5|C|20790698078023|09190022000|Census Tract 220|736436|0|G5020|S|736436|0
27690697821333|0919073070|Stamford town|97428717|37325590|G4040|T5|C|2079019640548230|09190022101|Census Tract 221.01|566408|0|G5020|S|566408|0
27690697821333|0919073070|Stamford town|97428717|37325590|G4040|T5|C|2079019640548232|09190022102|Census Tract 221.02|1435263|330137|G5020|S|1435263|330137
27690697821333|0919073070|Stamford town|97428717|37325590|G4040|T5|C|2079019640548223|09190022201|Census Tract 222.01|598429|0|G5020|S|598429|0
27690697821333|0919073070|Stamford town|97428717|37325590|G4040|T5|C|2079019640548225|09190022202|Census Tract 222.02|842319|228812|G5020|S|842319|228812
27690697821333|0919073070|Stamford town|97428717|37325590|G4040|T5|C|20790698078027|09190022300|Census Tract 223|2724628|886469|G5020|S|2724628|886469
27690697821333|0919073070|Stamford town|97428717|37325590|G4040|T5|C|20790698078029|09190022400|Census Tract 224|1734910|2225212|G5020|S|1734910|2225212
27690697821333|0919073070|Stamford town|97428717|37325590|G4040|T5|C|20790698077763|09190990000|Census Tract 9900|0|194005248|G5020|S|0|29157836
27690697821338|0919083430|Weston town|51203831|2341309|G4040|T1|A|20790698078052|09190055100|Census Tract 551|34628962|2216980|G5020|S|34628962|2216980
27690697821338|0919083430|Weston town|51203831|2341309|G4040|T1|A|20790698078053|09190055200|Census Tract 552|16574869|124329|G5020|S|16574869|124329
27690697821339|0919083500|Westport town|51695168|34950171|G4040|T1|A|20790698078050|09190050100|Census Tract 501|8701513|113408|G5020|S|8701513|113408
27690697821339|0919083500|Westport town|51695168|34950171|G4040|T1|A|20790698078054|09190050200|Census Tract 502|4878639|90789|G5020|S|4878639|90789
27690697821339|0919083500|Westport town|51695168|34950171|G4040|T1|A|2079015672789778|09190050301|Census Tract 503.01|7295116|13383|G5020|S|7295116|13383
27690697821339|0919083500|Westport town|51695168|34950171|G4040|T1|A|2079015672789459|09190050302|Census Tract 503.02|10316526|7329|G5020|S|10316526|7329
27690697821339|0919083500|Westport town|51695168|34950171|G4040|T1|A|20790698078057|09190050400|Census Tract 504|3601406|10102279|G5020|S|3601406|10102279
27690697821339|0919083500|Westport town|51695168|34950171|G4040|T1|A|20790698078060|09190050500|Census Tract 505|6757887|2310469|G5020|S|6757887|2310469
27690697821339|0919083500|Westport town|51695168|34950171|G4040|T1|A|20790698078061|09190050600|Census Tract 506|10144081|2592137|G5020|S|10144081|2592137
27690697821339|0919083500|Westport town|51695168|34950171|G4040|T1|A|20790698077763|09190990000|Census Tract 9900|0|194005248|G5020|S|0|19720377
27690697821341|0919086370|Wilton town|69376751|1276100|G4040|T1|A|20790698078715|09190045101|Census Tract 451.01|19680995|1153174|G5020|S|19680995|1153174
